k,cycle_closure_error,gauge_to_shift_error,gauge_phase_commutator_error,dressed_weyl_relation_error,total_traversal_phase,trial,seed
9,4.964175381497439e-16,3.4004820799057317e-16,0.0,7.483718513064266e-16,0.0,43,2181834013
9,2.8555904628728293e-15,3.8389756623004374e-15,0.0,7.879846534485585e-16,0.0,44,1077153057
9,2.926999501804977e-15,1.9159954497554752e-15,0.0,7.762882709398398e-16,0.0,45,4177618747
9,5.888792881550085e-16,2.255534998545153e-16,0.0,7.290793267202665e-16,0.0,46,21779916
9,2.7383048544969165e-16,3.249760054508719e-16,5.551115123125783e-17,8.073008690572806e-16,0.0,47,1419899735
9,1.2811831609055672e-15,1.0871913725301114e-15,0.0,7.716848701410009e-16,0.0,48,795508712
9,7.63755633872191e-16,1.9452421159322513e-16,5.551115123125783e-17,7.027150473277823e-16,0.0,49,2283413593
9,4.0052450043407616e-16,2.4240366068354202e-15,2.7755575615628914e-17,7.264329320467944e-16,0.0,50,1105426936
9,1.6247576282473312e-15,2.060658407583006e-15,5.551115123125783e-17,6.77599954797753e-16,0.0,51,1148255422
9,6.360303226368027e-16,3.259072251878059e-16,1.1102230246251565e-16,7.249732973174093e-16,0.0,52,2968284633
9,4.679355084465801e-16,7.912539145261097e-16,0.0,7.195067539997724e-16,0.0,53,1086430113
9,5.891742833216189e-16,2.9472495964977315e-16,0.0,6.787359152847496e-16,0.0,54,3027200593
9,9.896771540847991e-16,2.686173743872167e-16,1.1102230246251565e-16,7.412609615605549e-16,0.0,55,3435871847
9,6.283973455711969e-16,2.9974817770411196e-16,2.7755575615628914e-17,7.006930143354179e-16,0.0,56,1955043464
9,5.153863947104653e-16,2.0955118666232431e-16,0.0,7.542118045595167e-16,0.0,57,3242582678
9,4.956817686931562e-16,3.191875673948199e-16,1.1102230246251565e-16,6.304854800243424e-16,0.0,58,3001486630
9,5.043990755277187e-16,2.5857557567641905e-16,0.0,6.437857749532317e-16,0.0,59,2609092669
9,8.076511711409875e-16,3.003483090604209e-16,5.551115123125783e-17,7.515818336606974e-16,0.0,60,3056124801
9,5.247253830152477e-16,6.912716851515635e-16,0.0,6.15648449243079e-16,0.0,61,1731685576
9,7.435408357914175e-16,2.4584658535554367e-16,0.0,8.298870694937207e-16,0.0,62,3785699221
9,2.0232484493623383e-15,1.0028366253582213e-15,1.1102230246251565e-16,6.087272963323595e-16,0.0,63,1454457375
9,7.042829220740159e-16,2.0955081443200378e-16,0.0,7.255044133573769e-16,0.0,64,3510512474
9,9.777407739548228e-16,2.4582373703993527e-16,1.1102230246251565e-16,7.434985153231621e-16,0.0,65,2171637376
9,1.189727447398179e-15,4.807467327284596e-16,0.0,6.736090074350496e-16,0.0,66,1569459466
9,8.896345804412107e-16,3.7160352168983913e-16,0.0,7.034606573343076e-16,0.0,67,3010812673
9,1.794705746476164e-15,1.9825696791879192e-15,0.0,7.529898907871222e-16,0.0,68,4236457446
9,6.521168690018732e-16,3.417862834014847e-16,0.0,7.442428716526407e-16,0.0,69,3967344545
9,5.237756859520026e-16,2.844955039800707e-16,0.0,7.254048587204269e-16,0.0,70,1482988764
9,1.1295283388048573e-15,1.062093377013184e-15,0.0,7.153457808806092e-16,0.0,71,3058344170
9,5.428606265018969e-16,4.3885820734804574e-16,0.0,6.550551057807856e-16,0.0,72,1750772855
9,1.6348633760769909e-15,5.845179354441006e-16,0.0,7.55543271769643e-16,0.0,73,3537160992
9,1.2517750303094586e-15,2.249436323380496e-15,0.0,6.929172642788877e-16,0.0,74,1294581622
9,5.390115336499215e-16,3.015036135673899e-16,0.0,8.922096186039424e-16,0.0,75,2152948526
9,1.0110289734469823e-15,4.711105334728896e-16,0.0,8.423257039365816e-16,0.0,76,1435874566
9,6.720330121293121e-16,7.531530275024895e-16,0.0,6.461745986520615e-16,0.0,77,4129151802
9,4.177315997487879e-16,4.1988566601170716e-16,0.0,7.98183954739318e-16,0.0,78,139320685
9,2.416271671401777e-15,1.1074502200530357e-15,0.0,7.260351408704585e-16,0.0,79,1644687112
9,9.355669492614683e-16,6.183680016726867e-16,5.551115123125783e-17,7.928578270080922e-16,0.0,80,4153295826
9,1.2977537030275972e-15,1.2986640400013292e-15,0.0,7.870063977598499e-16,0.0,81,2755758851
9,5.26363137945147e-16,1.1099550674284977e-15,2.7755575615628914e-17,6.50333926369705e-16,0.0,82,214168100
9,8.949812440847194e-16,3.624527700549337e-16,0.0,7.924933784358564e-16,0.0,83,3571554885
9,1.5604128708208933e-15,1.035764606171796e-15,2.7755575615628914e-17,7.855367300016406e-16,0.0,84,1375251600
9,1.1692116408870465e-15,6.0453478277145e-16,2.7755575615628914e-17,7.343435057440258e-16,0.0,85,2138026049
9,5.834690888492912e-16,1.0294983521068427e-16,3.469446951953614e-17,6.614917107302101e-16,0.0,86,3484873131
9,4.486629264539423e-16,3.21116946838476e-16,0.0,7.205766531097152e-16,0.0,87,702085738
9,2.8050193370568464e-15,1.8711129132712985e-15,0.0,7.933738425700448e-16,0.0,88,1052074399
9,3.7053057752840473e-16,6.214022026192852e-16,0.0,7.406111315403549e-16,0.0,89,293957053
9,4.261721069652396e-16,3.228041378227405e-16,1.1102230246251565e-16,7.72682523912663e-16,0.0,90,6424859
9,2.016399310845986e-15,5.251752623289944e-16,1.1102230246251565e-16,6.556428628355768e-16,0.0,91,1221114697
9,5.731367576166347e-16,1.4834353269062216e-16,0.0,8.568339948907339e-16,0.0,92,421340482
9,1.1026040528815614e-15,1.0292672463651115e-15,0.0,7.227116997239067e-16,0.0,93,3894679377
9,5.512279837850273e-16,5.738088892388077e-16,0.0,7.043575467574348e-16,0.0,94,3607484792
9,6.744532721642203e-16,2.9058564562405425e-16,0.0,7.411310411386368e-16,0.0,95,1729158133
9,4.307048460184963e-16,2.684732482592172e-16,1.1102230246251565e-16,7.076311083754595e-16,0.0,96,3472647596
9,4.407998600200355e-16,2.573972735733458e-16,5.551115123125783e-17,8.053900950903363e-16,0.0,97,2363342635
9,1.4721158550865859e-15,5.606353472614264e-16,0.0,7.15749512893306e-16,0.0,98,1283238032
9,1.1714685191482303e-15,3.360092202445055e-16,5.551115123125783e-17,5.965834842859474e-16,0.0,99,441810440
10,2.9243678448967115e-15,1.1354017342450449e-15,1.1102230246251565e-16,5.93774839236159e-16,0.0,0,393047957
10,5.936553256834462e-16,8.287564992703441e-16,1.1102230246251565e-16,6.256173854266648e-16,0.0,1,457263144
10,4.545525739019677e-16,2.938414950556647e-16,2.7755575615628914e-17,6.888752704931532e-16,0.0,2,546617078
10,1.766942351149824e-15,1.0498876768437052e-15,0.0,5.876386976949624e-16,0.0,3,2595788536
10,8.487519060363485e-16,8.568904480799362e-16,1.1102230246251565e-16,5.11975649256e-16,0.0,4,1668218077
10,1.1309010033929469e-15,1.1774571345468197e-15,5.551115123125783e-17,5.224024053540252e-16,0.0,5,4273519566
10,2.308610967529154e-15,6.053630133886467e-16,0.0,5.768888059150692e-16,0.0,6,3472994834
10,7.398027656458369e-16,1.3329958270228971e-16,0.0,5.802176783577771e-16,0.0,7,787433322
10,6.94520456725475e-16,1.976253508520262e-16,1.1102230246251565e-16,5.585701844806365e-16,0.0,8,2098826731
10,7.37224003604489e-16,1.8035205266115932e-16,1.1102230246251565e-16,5.938837917708017e-16,0.0,9,4210662875
10,2.6608666265505562e-15,6.662449845787668e-16,1.1102230246251565e-16,5.395828371587614e-16,0.0,10,3257457868
10,8.610765947639299e-16,2.7402130558090448e-16,0.0,6.162737906427329e-16,0.0,11,1010057796
10,4.7124053719580826e-15,2.161034344982109e-15,5.551115123125783e-17,5.982356825831756e-16,0.0,12,2089208071
10,1.190973242199618e-15,3.85848915632329e-16,1.3877787807814457e-17,5.295426327528139e-16,0.0,13,2206898483
10,9.872210502565353e-16,2.839671984897667e-16,1.1102230246251565e-16,4.604833187825968e-16,0.0,14,3420931051
10,2.1970449590637702e-15,8.014205851661146e-16,5.551115123125783e-17,6.443184279335965e-16,0.0,15,1635284996
10,1.5035390039143942e-15,1.0983968129843435e-15,0.0,5.502328482176191e-16,0.0,16,248961198
10,4.783991989674563e-16,2.795933138594771e-16,0.0,5.523289809442722e-16,0.0,17,3328848002
10,6.548195918166053e-16,3.7275494573044466e-16,2.7755575615628914e-17,6.23728986632994e-16,0.0,18,544130693
10,7.376487385567833e-16,2.398491892100635e-16,1.1102230246251565e-16,5.450014180468905e-16,0.0,19,1987657661
10,1.652935989141584e-15,5.135013122034617e-16,1.2412670766236366e-16,4.585973723508303e-16,0.0,20,3441181680
10,7.057189149615168e-16,1.1226022242708976e-15,0.0,5.79553433516819e-16,0.0,21,1415566840
10,1.6891085066793873e-15,9.935656889109042e-16,5.551115123125783e-17,5.3533015581491455e-16,0.0,22,4279204276
10,1.276173029369756e-15,1.0124035515376496e-15,1.1102230246251565e-16,5.74211813252823e-16,0.0,23,439485302
10,2.536860206794464e-15,6.488592419250516e-16,1.1102230246251565e-16,6.925719182259552e-16,0.0,24,376989122
10,2.113226289956353e-15,5.010227842602876e-16,1.1102230246251565e-16,5.382005793715205e-16,0.0,25,1035417770
10,6.200830399949059e-16,1.1814534240888332e-15,1.2412670766236366e-16,6.550551057807856e-16,0.0,26,1911002942
10,4.3120476493153774e-16,1.0783676115397558e-15,1.1443916996305594e-16,5.090046421877633e-16,0.0,27,2997700333
10,3.859741274850568e-16,4.402061916294625e-16,5.551115123125783e-17,6.212538618432903e-16,0.0,28,983750066
10,1.2646428410725202e-15,3.74612389189675e-16,0.0,5.662749647834299e-16,0.0,29,170659437
10,6.733786392629295e-16,3.289580738779528e-16,1.1443916996305594e-16,5.558049685633556e-16,0.0,30,2989503867
10,8.15574796568103e-16,3.1125435990580777e-16,1.1102230246251565e-16,5.710271242654865e-16,0.0,31,4075172675
10,5.432048499697223e-16,5.569299743960236e-16,1.1102230246251565e-16,6.690187733356917e-16,0.0,32,2295380825
10,1.8119697271492805e-15,7.462138384318077e-16,1.2412670766236366e-16,4.982493048981751e-16,0.0,33,1591326440
10,1.1793822662030845e-15,5.444790607502595e-16,1.3877787807814457e-17,5.266250202865052e-16,0.0,34,2705804380
10,1.0379215200195172e-15,6.083376310925326e-16,0.0,5.869828507297948e-16,0.0,35,4012085797
10,1.8069430982689828e-15,6.057110733691656e-16,0.0,5.454871001296254e-16,0.0,36,1471036994
10,1.9199681868007113e-15,5.712206583591836e-16,5.551115123125783e-17,5.874748045952207e-16,0.0,37,2251553135
10,7.553333072606075e-16,2.276698680611882e-15,1.1102230246251565e-16,6.329625397139666e-16,0.0,38,1583802862
10,1.421762323908104e-15,9.548815505011424e-16,0.0,6.559204865815229e-16,0.0,39,3265861315
10,2.7051012404770256e-16,2.0867145550126853e-16,0.0,6.45375420870351e-16,0.0,40,189012603
10,1.880330267422395e-15,6.721063190133857e-16,0.0,5.606351459942525e-16,0.0,41,1792458243
10,5.163229612780472e-16,8.332247711846487e-16,4.163336342344337e-17,6.010860650248393e-16,0.0,42,1820798974
10,1.879777560284466e-15,5.2727768250456315e-16,1.1102230246251565e-16,6.455782214150334e-16,0.0,43,1171056964
10,9.119372941584324e-16,7.27496955328877e-16,1.5700924586837752e-16,6.667118051786499e-16,0.0,44,2569181132
10,1.8849494030816458e-15,7.738470898105508e-16,0.0,5.502328482176191e-16,0.0,45,119510759
10,5.795159497150215e-16,2.4211639078714443e-16,0.0,6.849500233248632e-16,0.0,46,3421556992
10,8.36908992249129e-16,2.251143520982897e-16,1.1102230246251565e-16,4.827894691472311e-16,0.0,47,1011890507
10,1.5372835660107124e-15,1.849359024266008e-15,0.0,5.661048867003676e-16,0.0,48,3275633135
10,3.5137286839323174e-16,1.141788476859377e-15,1.1102230246251565e-16,5.36049202688126e-16,0.0,49,2949804612
10,7.823505815678977e-16,3.042438509532754e-16,5.551115123125783e-17,5.737084865119032e-16,0.0,50,2256936094
10,1.5240423718213382e-15,5.663830973344051e-16,2.7755575615628914e-17,5.502328482176191e-16,0.0,51,4188180490
10,6.148155511627991e-16,5.237483396173549e-16,0.0,5.457077218171614e-16,0.0,52,348665467
10,4.532300780405009e-16,2.1267136547038443e-16,0.0,5.0895734351719815e-16,0.0,53,3341247108
10,1.7415937726199716e-15,6.836838473152938e-16,1.1102230246251565e-16,5.601196193141968e-16,0.0,54,1144407483
10,2.952919364010749e-15,1.8959418929990735e-15,0.0,6.158048441266492e-16,0.0,55,944403418
10,5.647804666219819e-16,6.450914632518051e-16,1.5700924586837752e-16,5.985173094038516e-16,0.0,56,3422946244
10,7.592435401794258e-16,2.1861853821426482e-16,5.551115123125783e-17,5.840327304296668e-16,0.0,57,1575651403
10,6.345704258505412e-16,2.6573444758368224e-16,1.1102230246251565e-16,6.389813363550566e-16,0.0,58,1857703835
10,6.636926526730642e-16,3.6774221037193774e-16,0.0,5.338891568193822e-16,0.0,59,3744330924
10,1.4853787841821028e-15,4.608672114005693e-16,1.1443916996305594e-16,6.181460191301304e-16,0.0,60,2317654765
10,1.4009949717003209e-15,5.144805747563246e-16,1.2412670766236366e-16,5.147892387644517e-16,0.0,61,1664968384
10,1.8365936779581044e-15,4.804616578549808e-16,0.0,5.823712417406891e-16,0.0,62,3357486895
10,8.173820269975654e-16,2.8878276660363104e-16,0.0,5.71780883649667e-16,0.0,63,3361583620
10,5.108443014358353e-16,3.4143943102983236e-16,1.1102230246251565e-16,5.211566658954003e-16,0.0,64,2368153388
10,1.696287606783583e-15,5.305639950809543e-16,1.1102230246251565e-16,5.523289809442722e-16,0.0,65,31177061
10,3.2535532978662243e-15,2.114717739501488e-15,0.0,5.200468367758596e-16,0.0,66,3714648407
10,3.3007295302974293e-15,8.92001687403193e-16,1.1102230246251565e-16,5.762207236921972e-16,0.0,67,3090072493
10,4.811874921375022e-16,3.268734040122587e-16,0.0,6.713178136967714e-16,0.0,68,734090182
10,7.35878509372663e-16,1.4247083490195492e-16,2.7755575615628914e-17,5.999635877334343e-16,0.0,69,3118041080
10,5.785736250168724e-16,1.5635330197137217e-16,0.0,6.3109611985757e-16,0.0,70,2883489025
10,8.452240155627001e-16,1.016036553308232e-15,7.850462293418876e-17,6.431871827503859e-16,0.0,71,3311837551
10,2.4029156440752298e-15,2.3882698401536753e-15,5.551115123125783e-17,6.031651237387228e-16,0.0,72,1053037104
10,3.79352789656422e-15,1.2463298022806374e-15,0.0,6.563768190296064e-16,0.0,73,381666641
10,1.1826854047769113e-15,4.033249600010005e-16,1.1102230246251565e-16,5.841872868741823e-16,0.0,74,1188090001
10,1.7049944156083462e-15,4.693045961261707e-16,1.1102230246251565e-16,5.446037196307369e-16,0.0,75,196405956
10,1.6988625820091633e-15,5.850917567069326e-16,0.0,6.036438896220727e-16,0.0,76,1862968612
10,3.0592939167877065e-15,8.60326985062402e-16,0.0,6.888752704931532e-16,0.0,77,3392270162
10,1.1278633374042955e-15,1.010390847645891e-15,2.0816681711721685e-17,6.306381954147435e-16,0.0,78,680703565
10,1.6729535868307754e-15,5.263252865628081e-16,0.0,5.725743836247979e-16,0.0,79,965385665
10,1.6660480248264262e-15,5.440974251944714e-16,0.0,7.066778860128639e-16,0.0,80,1792730700
10,2.646911922626888e-15,9.160055620250597e-16,6.206335383118183e-17,5.608068829092913e-16,0.0,81,4256700662
10,7.004681473099053e-16,6.519434937530441e-16,1.1102230246251565e-16,6.4018582627671775e-16,0.0,82,4049319048
10,1.6343402554982331e-15,1.0981499831764621e-15,0.0,5.722905067404158e-16,0.0,83,3458805803
10,3.3764132643462644e-16,2.889106666461035e-16,1.1102230246251565e-16,5.78287705198785e-16,0.0,84,1621821710
10,1.0160757572539954e-15,4.084984048805708e-16,0.0,5.840636449905002e-16,0.0,85,513206912
10,2.2714731250614144e-15,5.741044123384616e-16,1.1102230246251565e-16,5.838987484188936e-16,0.0,86,1639168797
10,1.5099474903492803e-15,4.415697029798846e-16,0.0,5.810469165661947e-16,0.0,87,1196311434
10,8.24302956857532e-16,2.2701840832127454e-16,5.551115123125783e-17,5.613217783960923e-16,0.0,88,1497951438
10,1.1617320907744593e-15,3.743231384727509e-16,5.551115123125783e-17,5.694967977388552e-16,0.0,89,2525039739
10,8.315009998007082e-16,6.036109820294522e-16,2.7755575615628914e-17,6.704925035140889e-16,0.0,90,2679755388
10,1.600455824542657e-15,4.765342829721165e-16,0.0,5.132905769563414e-16,0.0,91,4060392389
10,1.138219299707264e-15,1.9973138145427015e-15,0.0,5.630384121940775e-16,0.0,92,1843891277
10,1.1389219699802803e-15,2.8605520891469486e-16,0.0,6.080941944488118e-16,0.0,93,3577412150
10,3.723727081326348e-15,3.722663980118391e-15,2.7755575615628914e-17,4.62985963945236e-16,0.0,94,759952576
10,1.6026876565111907e-15,8.154370786102863e-16,0.0,6.55211280173096e-16,0.0,95,3658041014
10,9.244120948494522e-16,3.433262958109745e-16,0.0,5.616754952397173e-16,0.0,96,2606993250
10,9.141778825751455e-16,6.033104250799619e-16,5.551115123125783e-17,5.869828507297948e-16,0.0,97,920342980
10,5.704399395428059e-16,3.454232327530126e-16,0.0,5.185169430563076e-16,0.0,98,3375703331
10,4.474233678200817e-15,2.1353997946119076e-15,0.0,6.63961869590595e-16,0.0,99,4066694811
11,1.3775438712097975e-15,3.8713561675527326e-16,1.3877787807814457e-17,5.576319813133673e-16,0.0,0,955598615
11,1.906025896817659e-15,4.83793068526639e-16,0.0,5.074414582634863e-16,0.0,1,1715691078
11,3.7966170367248155e-15,1.5232794387284062e-15,1.1102230246251565e-16,5.940357851681591e-16,0.0,2,720158757
11,9.23032837058461e-16,3.5971056963540257e-16,1.3877787807814457e-17,4.619448428525918e-16,0.0,3,1292436733
11,1.039525819820461e-15,6.02912717731679e-16,1.1102230246251565e-16,5.828670879282072e-16,0.0,4,1816819986
11,7.860346663329605e-15,1.1694008962982705e-15,0.0,4.941739743737033e-16,0.0,5,3184924081
11,5.2909079355509036e-15,1.1595431428919121e-15,0.0,4.80740671595891e-16,0.0,6,3184543508
11,6.861629513970911e-16,3.250644089985304e-16,0.0,5.613217783960923e-16,0.0,7,1637538733
11,1.142860904058501e-15,1.2228666965674231e-15,0.0,4.815412394636862e-16,0.0,8,1003196960
11,5.16848723900826e-16,5.006911873476085e-16,1.2412670766236366e-16,5.882938135034111e-16,0.0,9,1569302568
11,3.073855414715542e-15,1.938219705879298e-15,4.163336342344337e-17,4.878984946956307e-16,0.0,10,167676412
11,2.6353763307383763e-15,1.0475198259445757e-15,0.0,4.761112836873094e-16,0.0,11,4216557249
11,8.286904237255486e-16,2.892184172007045e-16,1.5700924586837752e-16,4.936378087359142e-16,0.0,12,629697804
11,1.5603982518393073e-15,7.726787345839841e-16,5.003707553108401e-17,4.902612130890298e-16,0.0,13,1201815117
11,8.273514436832687e-16,1.1338175220450854e-15,1.5700924586837752e-16,4.2457866502527573e-16,0.0,14,1251447988
11,6.149114842881811e-16,2.8070299231445657e-16,1.3597399555105182e-16,5.338891568193822e-16,0.0,15,12284831
11,2.943564950815439e-15,2.0541084637605225e-15,0.0,4.710277376051325e-16,0.0,16,3316147601
11,8.150445175961367e-16,8.921465655646121e-16,1.1102230246251565e-16,4.823404785853848e-16,0.0,17,2070697640
11,7.937032650000297e-16,3.5331173153204864e-16,1.6243534171511178e-16,4.392928185477211e-16,0.0,18,4216546575
11,7.246667086275734e-16,2.1019730384697922e-16,5.551115123125783e-17,4.835866452841932e-16,0.0,19,2425569267
11,6.389901489337971e-16,3.67347845430903e-16,1.1102230246251565e-16,5.438959822042073e-16,0.0,20,3079244043
11,1.247761883070977e-15,1.0642183225610914e-15,0.0,5.026748538604307e-16,0.0,21,3964340055
11,5.625165698913612e-16,5.824534716010009e-16,1.3877787807814457e-17,5.132905769563414e-16,0.0,22,2600098743
11,2.5544122273245353e-15,1.1106531331368303e-15,1.5700924586837752e-16,4.855242786854203e-16,0.0,23,4105926885
11,8.913353335314452e-16,2.957242815948892e-16,1.1102230246251565e-16,5.848462687947774e-16,0.0,24,2206228272
11,4.1473071685619524e-16,6.607501629830995e-16,2.7755575615628914e-17,5.254465668267922e-16,0.0,25,2645235969
11,3.2643593530254123e-15,1.2639500183407961e-15,0.0,5.340694943204953e-16,0.0,26,3971658381
11,2.7227869393720947e-15,5.525605212483579e-16,1.2412670766236366e-16,4.695944831791985e-16,0.0,27,4268496016
11,1.3818067033465344e-15,4.0090039195011937e-16,1.1102230246251565e-16,4.75098925995612e-16,0.0,28,1351025988
11,9.661433345337017e-16,3.776743897988344e-16,1.1102230246251565e-16,4.972820174300706e-16,0.0,29,3874035405
11,1.107215567522176e-15,1.146040130628254e-15,0.0,4.686836323358398e-16,0.0,30,3889738715
11,1.3795458876752686e-15,5.446376221141746e-16,0.0,5.48304353729612e-16,0.0,31,3182431230
11,9.973753902201311e-16,7.421460933247159e-16,1.1443916996305594e-16,5.177735492072797e-16,0.0,32,462577915
11,1.7156243598035962e-15,2.180015499313766e-15,1.1443916996305594e-16,6.096066107184776e-16,0.0,33,846560206
11,3.325321629721667e-15,8.859558046445113e-16,0.0,5.162835502930473e-16,0.0,34,210980291
11,3.8658160858305896e-16,3.5173391245466563e-16,0.0,5.589579458494345e-16,0.0,35,2739568413
11,3.0971818502518376e-15,9.47163467774419e-16,1.1102230246251565e-16,5.608068829092913e-16,0.0,36,2632530858
